Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, 2.091155538883852, 2.0952900483348813]","[1.0, 2.091155538883852, -2.0952900483348813]",1.046817525481345,1.046817525481345,1.0
"[1.0, 4.240621195197618, 4.2167333328396515]","[1.0, 4.240621195197618, -4.2167333328396515]",1.0471656395027125,1.0471656395027125,1.0
"[1.0, 0.1553209676895444, -0.15435826392605093]","[1.0, 0.1553209676895444, 0.15435826392605093]",11.517155760686952,11.517155760686952,1.0
"[1.0, 2.091187239850227, 2.09525070453772]","[1.0, 2.091187239850227, -2.09525070453772]",1.046825919213001,1.046825919213001,1.0
"[1.0, 2.091134152370325, 2.0951868287091657]","[1.0, 2.091134152370325, -2.0951868287091657]",1.0468677705158562,1.0468677705158562,1.0
"[1.0, 0.0006730322600241406, 0.0013607333848629204]","[1.0, 0.0006730322600241406, -0.0013607333848629204]",0.7854960914556345,0.7854960914556345,1.0
"[1.0, 2.090146911617543, 2.091317160574579]","[1.0, 2.090146911617543, -2.091317160574579]",1.0474253631451809,1.0474253631451809,1.0
"[1.0, 6.327188315757389, 6.382462152886385]","[1.0, 6.327188315757389, -6.382462152886385]",1.0471836418849814,1.0471836418849814,1.0
"[1.0, 4.24059779173482, 4.216687494868035]","[1.0, 4.24059779173482, -4.216687494868035]",1.047173636905599,1.047173636905599,1.0
"[1.0, 2.090404161726487, 2.0948193548442626]","[1.0, 2.090404161726487, -2.0948193548442626]",1.04707745830586,1.04707745830586,1.0
"[1.0, 2.0904869323031154, 2.0948515220670503]","[1.0, 2.0904869323031154, -2.0948515220670503]",1.0470522947742407,1.0470522947742407,1.0
"[1.0, 2.089950726607198, 2.094524200939967]","[1.0, 2.089950726607198, -2.094524200939967]",1.0472186339773657,1.0472186339773657,1.0
"[1.0, 2.089689074869087, 2.0911461328735297]","[1.0, 2.089689074869087, -2.0911461328735297]",1.0477312155403786,1.0477312155403786,1.0
"[1.0, 2.0902929159282464, 2.095038785002489]","[1.0, 2.0902929159282464, -2.095038785002489]",1.0470557070175992,1.0470557070175992,1.0
"[1.0, 6.327424919840245, 6.382395559199073]","[1.0, 6.327424919840245, -6.382395559199073]",1.0470000718092647,1.0470000718092647,1.0
"[1.0, 2.0924879979618605, 2.0881649541045473]","[1.0, 2.0924879979618605, -2.0881649541045473]",1.0474504333462256,1.0474504333462256,1.0
"[1.0, 4.2148734087648645, 4.238556150753735]","[1.0, 4.2148734087648645, -4.238556150753735]",1.0473115773179076,1.0473115773179076,1.0
"[1.0, 2.0917448721694445, 2.090401505486308]","[1.0, 2.0917448721694445, -2.090401505486308]",1.047369977909714,1.047369977909714,1.0
"[1.0, 4.214813651153071, 4.238495550731844]","[1.0, 4.214813651153071, -4.238495550731844]",1.0473253887503884,1.0473253887503884,1.0
"[1.0, 4.239495709148001, 4.215566618485101]","[1.0, 4.239495709148001, -4.215566618485101]",3.141672496361848,3.141672496361848,1.0
"[1.0, -7.431260228545965e-05, 0.0022348156088054286]","[1.0, -7.431260228545965e-05, -0.0022348156088054286]",0.7853461849738597,0.7853461849738597,1.0
"[1.0, 2.0909646198465044, 2.0953092803102473]","[1.0, 2.0909646198465044, -2.0953092803102473]",1.0468633899941564,1.0468633899941564,1.0
"[1.0, 2.090990275674278, 2.095317695478485]","[1.0, 2.090990275674278, -2.095317695478485]",1.0468530657862443,1.0468530657862443,1.0
"[1.0, 4.2406432779237555, 4.2167545056552465]","[1.0, 4.2406432779237555, -4.2167545056552465]",1.0471607296692083,1.0471607296692083,1.0
"[1.0, 2.091208852421906, 2.095219719306647]","[1.0, 2.091208852421906, -2.095219719306647]",1.0468297403003932,1.0468297403003932,1.0
"[1.0, 4.2403648680590456, 4.216533943131136]","[1.0, 4.2403648680590456, -4.216533943131136]",1.0472169857237479,1.0472169857237479,1.0
"[1.0, 2.091058802871982, 2.095151811150138]","[1.0, 2.091058802871982, -2.095151811150138]",1.0468697834485392,1.0468697834485392,1.0
"[1.0, 4.240663447044599, 4.216746223048695]","[1.0, 4.240663447044599, -4.216746223048695]",1.0471595549223367,1.0471595549223367,1.0
"[1.0, 6.381273648152555, 6.325447733433861]","[1.0, 6.381273648152555, -6.325447733433861]",1.047203593605603,1.047203593605603,1.0
"[1.0, 2.801745263703813, 2.8113759651560533]","[1.0, 2.801745263703813, -2.8113759651560533]",3.1414929531854523,3.1414929531854523,1.0
"[1.0, 2.091086632828832, 2.095206746484338]","[1.0, 2.091086632828832, -2.095206746484338]",1.046848548645791,1.046848548645791,1.0
"[1.0, 0.0007560914654619406, -0.0015599941699855054]","[1.0, 0.0007560914654619406, 0.0015599941699855054]",0.7853572784840304,0.7853572784840304,1.0
"[1.0, 2.090824006172463, 2.095327460237764]","[1.0, 2.090824006172463, -2.095327460237764]",1.0468912642031623,1.0468912642031623,1.0
"[1.0, 2.090982891837626, 2.0952904678668878]","[1.0, 2.090982891837626, -2.0952904678668878]",1.0468581266292163,1.0468581266292163,1.0
"[1.0, 4.240610633810448, 4.2167641119756185]","[1.0, 4.240610633810448, -4.2167641119756185]",1.0471630706395678,1.0471630706395678,1.0
"[1.0, 4.920172902427622, 4.953037712422037]","[1.0, 4.920172902427622, -4.953037712422037]",3.1417462230941178,3.1417462230941178,1.0
"[1.0, 3.526103550927435, 3.5100109252484413]","[1.0, 3.526103550927435, -3.5100109252484413]",3.141567687980088,3.141567687980088,1.0
"[1.0, 2.0915282564985445, 2.0951778210579994]","[1.0, 2.0915282564985445, -2.0951778210579994]",1.046775860343363,1.046775860343363,1.0
"[1.0, 2.090744000143291, 2.095252038214128]","[1.0, 2.090744000143291, -2.095252038214128]",1.0469236108319566,1.0469236108319566,1.0
"[1.0, -5.905384723622172e-33, -0.001972164007094773]","[1.0, -5.905384723622172e-33, 0.001972164007094773]",11.780960147859258,11.780960147859258,1.0
"[1.0, 2.0905388313973376, 2.0951503372893345]","[1.0, 2.0905388313973376, -2.0951503372893345]",1.0469932652624154,1.0469932652624154,1.0
"[1.0, 2.0909607833875574, 2.0953121327005464]","[1.0, 2.0909607833875574, -2.0953121327005464]",1.0468691535607932,1.0468691535607932,1.0
"[1.0, 0.0003769002021113834, -0.0012854331315351817]","[1.0, 0.0003769002021113834, 0.0012854331315351817]",0.785517139759771,0.785517139759771,1.0
"[1.0, 6.381087637703912, 6.325678971920145]","[1.0, 6.381087637703912, -6.325678971920145]",1.047263534664421,1.047263534664421,1.0
"[1.0, 0.612335769024067, 0.6128247841430868]","[1.0, 0.612335769024067, -0.6128247841430868]",3.1410838531335137,3.1410838531335137,1.0
"[1.0, 0.00033099239433546186, -0.001378283341511441]","[1.0, 0.00033099239433546186, 0.001378283341511441]",0.7857529394485914,0.7857529394485914,1.0
"[1.0, 2.0909279779927643, 2.095267415591031]","[1.0, 2.0909279779927643, -2.095267415591031]",1.046870902178289,1.046870902178289,1.0
"[1.0, 4.216274684955196, 4.24001487374438]","[1.0, 4.216274684955196, -4.24001487374438]",3.1415547871322733,3.1415547871322733,1.0
"[1.0, 0.0004948591054440587, -0.001953539431297027]","[1.0, 0.0004948591054440587, 0.001953539431297027]",0.7853091476776355,0.7853091476776355,1.0
"[1.0, 6.327730751475693, 6.382429842319771]","[1.0, 6.327730751475693, -6.382429842319771]",1.0471957160211276,1.0471957160211276,1.0
"[1.0, 2.089920149505964, 2.0935059192054544]","[1.0, 2.089920149505964, -2.0935059192054544]",1.047383919994273,1.047383919994273,1.0
"[1.0, 2.0910829237387594, 2.095352597249098]","[1.0, 2.0910829237387594, -2.095352597249098]",1.0468457085090939,1.0468457085090939,1.0
"[1.0, 2.091232754403855, 2.0951420883053244]","[1.0, 2.091232754403855, -2.0951420883053244]",1.046827216522922,1.046827216522922,1.0
"[1.0, 2.091142915905583, 2.0950822438201433]","[1.0, 2.091142915905583, -2.0950822438201433]",1.0468822315398567,1.0468822315398567,1.0
"[1.0, 2.0911387422636, 2.095256493324895]","[1.0, 2.0911387422636, -2.095256493324895]",1.0468445310530796,1.0468445310530796,1.0
"[1.0, 2.0910273628722225, 2.0951953262198346]","[1.0, 2.0910273628722225, -2.0951953262198346]",1.046863349925587,1.046863349925587,1.0
"[1.0, 2.0910315756992643, 2.09528050629525]","[1.0, 2.0910315756992643, -2.09528050629525]",1.0468477261855276,1.0468477261855276,1.0
"[1.0, 2.09107555186428, 2.095164378490448]","[1.0, 2.09107555186428, -2.095164378490448]",1.0468616410853067,1.0468616410853067,1.0
"[1.0, 9.643407882349784e-05, 0.00224490631741767]","[1.0, 9.643407882349784e-05, -0.00224490631741767]",0.7852378130266542,0.7852378130266542,1.0
"[1.0, 4.216278379973584, 4.240035991936709]","[1.0, 4.216278379973584, -4.240035991936709]",3.141546435704341,3.141546435704341,1.0
"[1.0, 3.5094272119760554, 3.5254295274338525]","[1.0, 3.5094272119760554, -3.5254295274338525]",3.14172005594318,3.14172005594318,1.0
"[1.0, 4.216243544884391, 4.240006063032015]","[1.0, 4.216243544884391, -4.240006063032015]",3.1415684883455706,3.1415684883455706,1.0
"[1.0, 4.2406496217430805, 4.2167310216898155]","[1.0, 4.2406496217430805, -4.2167310216898155]",1.0471628805220747,1.0471628805220747,1.0
"[1.0, 4.2405292854845404, 4.2166340768641435]","[1.0, 4.2405292854845404, -4.2166340768641435]",1.0471873404853687,1.0471873404853687,1.0
"[1.0, 2.091123241384005, 2.095029460866597]","[1.0, 2.091123241384005, -2.095029460866597]",1.046892206074084,1.046892206074084,1.0
"[1.0, 2.091160955865858, 2.095161067767774]","[1.0, 2.091160955865858, -2.095161067767774]",1.0468472820224919,1.0468472820224919,1.0
"[1.0, 2.0895704829748, 2.09289097987921]","[1.0, 2.0895704829748, -2.09289097987921]",1.0474989968608388,1.0474989968608388,1.0
"[1.0, 6.327355671744337, 6.382771796521036]","[1.0, 6.327355671744337, -6.382771796521036]",1.0471460983087753,1.0471460983087753,1.0
"[1.0, 4.240634960455864, 4.216764205928522]","[1.0, 4.240634960455864, -4.216764205928522]",1.0471604643806964,1.0471604643806964,1.0
"[1.0, 2.0903709736340166, 2.089297823684247]","[1.0, 2.0903709736340166, -2.089297823684247]",1.047655066580455,1.047655066580455,1.0
"[1.0, 2.0907563907477336, 2.0952973467259053]","[1.0, 2.0907563907477336, -2.0952973467259053]",1.0469119053104303,1.0469119053104303,1.0
"[1.0, 2.0905350462413645, 2.095217889688932]","[1.0, 2.0905350462413645, -2.095217889688932]",1.0469795890174032,1.0469795890174032,1.0
"[1.0, 2.091038657500821, 2.0953170642051804]","[1.0, 2.091038657500821, -2.0953170642051804]",1.046854265711671,1.046854265711671,1.0
"[1.0, 4.240479471050773, 4.216628517790223]","[1.0, 4.240479471050773, -4.216628517790223]",1.047193336074046,1.047193336074046,1.0
"[1.0, 4.221580600919623, 4.23711119255404]","[1.0, 4.221580600919623, -4.23711119255404]",1.0467777773475107,1.0467777773475107,1.0
"[1.0, 4.214737944421147, 4.238426977759347]","[1.0, 4.214737944421147, -4.238426977759347]",1.0473416171692531,1.0473416171692531,1.0
"[1.0, 0.0005376805819700052, -4.6633480074027216e-05]","[1.0, 0.0005376805819700052, 4.6633480074027216e-05]",2.3564523437319846,2.3564523437319846,1.0
"[1.0, 6.381253135995493, 6.325344339053346]","[1.0, 6.381253135995493, -6.325344339053346]",1.0472135681860013,1.0472135681860013,1.0
"[1.0, 4.214924703159924, 4.2386807407043685]","[1.0, 4.214924703159924, -4.2386807407043685]",1.0472912330053339,1.0472912330053339,1.0
"[1.0, 4.214776182260244, 4.238484069210989]","[1.0, 4.214776182260244, -4.238484069210989]",1.0473306267039604,1.0473306267039604,1.0
"[1.0, 6.381176698752801, 6.325758477001269]","[1.0, 6.381176698752801, -6.325758477001269]",1.0471982047326733,1.0471982047326733,1.0
"[1.0, 2.092633418030467, 2.088230740520534]","[1.0, 2.092633418030467, -2.088230740520534]",1.0474215052994071,1.0474215052994071,1.0
