Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, 3.7013032612994126e-05, -1.92465064236796e-05]","[1.0, -3.7013032612994126e-05, -1.92465064236796e-05]",0.7853972447312597,0.7853972447312597,1.0
"[1.0, 2.0916488556893857, 2.091614476453943]","[1.0, -2.0916488556893857, 2.091614476453943]",1.0472094134868941,1.0472094134868941,1.0
"[1.0, 4.227542432731449, 4.228295065841354]","[1.0, -4.227542432731449, 4.228295065841354]",1.0471943182183316,1.0471943182183316,1.0
"[1.0, 4.0498963682702984e-05, -2.3061436572736405e-05]","[1.0, -4.0498963682702984e-05, -2.3061436572736405e-05]",0.7853990903779346,0.7853990903779346,1.0
"[1.0, 5.64541775078533, 5.646164349155414]","[1.0, -5.64541775078533, 5.646164349155414]",3.1415877386757174,3.1415877386757174,1.0
"[1.0, 4.523232048882266e-05, -2.249759825630586e-05]","[1.0, -4.523232048882266e-05, -2.249759825630586e-05]",5.497786661627504,5.497786661627504,1.0
"[1.0, 4.227538157532992, 4.22829227614664]","[1.0, -4.227538157532992, 4.22829227614664]",1.0471951329813456,1.0471951329813456,1.0
"[1.0, 4.227536004550318, 4.228289287140113]","[1.0, -4.227536004550318, 4.228289287140113]",1.0471956624566825,1.0471956624566825,1.0
"[1.0, 4.22822525502102, 4.227473208829266]","[1.0, -4.22822525502102, 4.227473208829266]",1.047200615811756,1.047200615811756,1.0
"[1.0, 2.0917515812943277, 2.0916415560119344]","[1.0, -2.0917515812943277, 2.0916415560119344]",1.0471857477047806,1.0471857477047806,1.0
"[1.0, 2.091615661219744, 2.091716477549027]","[1.0, -2.091615661219744, 2.091716477549027]",1.0471876367371007,1.0471876367371007,1.0
"[1.0, 5.7598036737422274e-05, 1.860693595458589e-05]","[1.0, -5.7598036737422274e-05, 1.860693595458589e-05]",0.7853986027096144,0.7853986027096144,1.0
"[1.0, 2.091763508161428, 2.0916306115927443]","[1.0, -2.091763508161428, 2.0916306115927443]",1.0471868230069121,1.0471868230069121,1.0
"[1.0, 1.369309304509472, 1.3692909635456583]","[1.0, -1.369309304509472, 1.3692909635456583]",3.1416345752268837,3.1416345752268837,1.0
"[1.0, -6.306222998910472e-06, 2.2300415364087838e-05]","[1.0, 6.306222998910472e-06, 2.2300415364087838e-05]",0.7854046961972081,0.7854046961972081,1.0
"[1.0, -5.303544941435796e-06, 1.1082261107928803e-06]","[1.0, 5.303544941435796e-06, 1.1082261107928803e-06]",0.7853890113705942,0.7853890113705942,1.0
"[1.0, 6.3541518473873095, 6.354143536884679]","[1.0, -6.3541518473873095, 6.354143536884679]",1.0472302731039527,1.0472302731039527,1.0
"[1.0, 2.0915632332477925, 2.091697791953468]","[1.0, -2.0915632332477925, 2.091697791953468]",1.04720010306924,1.04720010306924,1.0
"[1.0, 2.091538653880485, 2.0916566216115657]","[1.0, -2.091538653880485, 2.0916566216115657]",1.047210817383676,1.047210817383676,1.0
"[1.0, 2.0917662181968395, 2.0916320873299563]","[1.0, -2.0917662181968395, 2.0916320873299563]",1.0471860652060707,1.0471860652060707,1.0
"[1.0, 2.0917627831348846, 2.091625734103718]","[1.0, -2.0917627831348846, 2.091625734103718]",1.047188561323701,1.047188561323701,1.0
"[1.0, 6.355041232947497, 6.353281446657205]","[1.0, -6.355041232947497, 6.353281446657205]",1.0471963275714362,1.0471963275714362,1.0
"[1.0, -3.0139726242285846e-05, 6.688337995589187e-07]","[1.0, 3.0139726242285846e-05, 6.688337995589187e-07]",0.7853955185648542,0.7853955185648542,1.0
"[1.0, -5.674101760630391e-07, 4.42255292996772e-06]","[1.0, 5.674101760630391e-07, 4.42255292996772e-06]",2.356181829812158,2.356181829812158,1.0
"[1.0, 2.0915379117683015, 2.0916865081006173]","[1.0, -2.0915379117683015, 2.0916865081006173]",1.0472042930176455,1.0472042930176455,1.0
"[1.0, 0.6123972894962187, 0.6123745624670441]","[1.0, -0.6123972894962187, 0.6123745624670441]",3.1415848491693215,3.1415848491693215,1.0
"[1.0, 2.0917631285213263, 2.091626506368574]","[1.0, -2.0917631285213263, 2.091626506368574]",1.047187754711568,1.047187754711568,1.0
"[1.0, 2.0917628649132047, 2.091629517714335]","[1.0, -2.0917628649132047, 2.091629517714335]",1.0471873701785033,1.0471873701785033,1.0
"[1.0, 2.091726434058283, 2.0915888834416516]","[1.0, -2.091726434058283, 2.0915888834416516]",1.047201145121627,1.047201145121627,1.0
"[1.0, 4.228230113376927, 4.227478792563209]","[1.0, -4.228230113376927, 4.227478792563209]",1.047199440465713,1.047199440465713,1.0
"[1.0, 5.389900211506468e-05, 1.5295836704049116e-05]","[1.0, -5.389900211506468e-05, 1.5295836704049116e-05]",0.7854034444746952,0.7854034444746952,1.0
"[1.0, 2.0917648828404922, 2.0916306010722594]","[1.0, -2.0917648828404922, 2.0916306010722594]",1.047187500295529,1.047187500295529,1.0
"[1.0, 9.323447365374085e-07, -1.8196263887107874e-05]","[1.0, -9.323447365374085e-07, -1.8196263887107874e-05]",5.497792823961105,5.497792823961105,1.0
"[1.0, 4.227539612873302, 4.228292729815879]","[1.0, -4.227539612873302, 4.228292729815879]",1.0471949123215523,1.0471949123215523,1.0
