Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, 8.3089519957951, 1.0]","[-1.0, 8.3089519957951, -1.0]",6.606747497239487,6.606747497239487,1.0
"[1.0, 7.28035847944635, 1.0]","[-1.0, 7.28035847944635, -1.0]",5.8365548995495145,5.8365548995495145,1.0
"[1.0, 4.587622313454343, 1.0]","[-1.0, 4.587622313454343, -1.0]",3.751814176981432,3.751814176981432,1.0
"[1.0, 3.613859580777803, 1.0]","[-1.0, 3.613859580777803, -1.0]",3.0313389935626045,3.0313389935626045,1.0
"[1.0, 5.387708942579154, 1.0]","[-1.0, 5.387708942579154, -1.0]",4.3866057965637415,4.3866057965637415,1.0
"[1.0, 4.587612396898663, 1.0]","[-1.0, 4.587612396898663, -1.0]",3.7518188577459544,3.7518188577459544,1.0
"[1.0, 7.812409661616362, 1.0]","[-1.0, 7.812409661616362, -1.0]",6.222362967914117,6.222362967914117,1.0
"[1.0, 7.2804257556189755, 1.0]","[-1.0, 7.2804257556189755, -1.0]",5.8366097775289525,5.8366097775289525,1.0
"[1.0, 3.6144670773020713, 1.0]","[-1.0, 3.6144670773020713, -1.0]",9.114753480538312,9.114753480538312,1.0
"[1.0, 0.516409881305579, 1.0]","[-1.0, 0.516409881305579, -1.0]",2.9978421580254278,2.9978421580254278,1.0
"[1.0, 0.5164099060915509, 1.0]","[-1.0, 0.5164099060915509, -1.0]",2.9978341927285133,2.9978341927285133,1.0
"[1.0, 3.614242860160546, 1.0]","[-1.0, 3.614242860160546, -1.0]",3.0272592877261606,3.0272592877261606,1.0
"[1.0, 3.614955476631986, 1.0]","[-1.0, 3.614955476631986, -1.0]",3.0251703268837287,3.0251703268837287,1.0
"[1.0, 5.3885700212436545, 1.0]","[-1.0, 5.3885700212436545, -1.0]",4.359172874196564,4.359172874196564,1.0
"[1.0, 8.306285367593917, 1.0]","[-1.0, 8.306285367593917, -1.0]",6.62918801831105,6.62918801831105,1.0
"[1.0, 7.280465988764632, 1.0]","[-1.0, 7.280465988764632, -1.0]",5.836619381893826,5.836619381893826,1.0
"[1.0, 8.308688568247407, 1.0]","[-1.0, 8.308688568247407, -1.0]",6.60659440653616,6.60659440653616,1.0
"[1.0, 4.587608074199778, 1.0]","[-1.0, 4.587608074199778, -1.0]",3.751825797680809,3.751825797680809,1.0
"[1.0, 2.267861763814709, 1.0]","[-1.0, 2.267861763814709, -1.0]",2.0569748945560558,2.0569748945560558,1.0
"[1.0, 5.38774675434443, 1.0]","[-1.0, 5.38774675434443, -1.0]",4.3866441393604845,4.3866441393604845,1.0
"[1.0, 3.614083016808216, 1.0]","[-1.0, 3.614083016808216, -1.0]",3.0309309554686195,3.0309309554686195,1.0
"[1.0, 2.267742135372961, 1.0]","[-1.0, 2.267742135372961, -1.0]",2.0789573781969786,2.0789573781969786,1.0
"[1.0, -0.8090328075732915, 1.0]","[-1.0, -0.8090328075732915, -1.0]",5.859810827387545,5.859810827387545,1.0
"[1.0, -4.586873656680359, 1.0]","[-1.0, -4.586873656680359, -1.0]",3.7813882580490823,3.7813882580490823,1.0
"[1.0, -8.777763812651726, 1.0]","[-1.0, -8.777763812651726, -1.0]",6.970302353219958,6.970302353219958,1.0
"[1.0, -10.047885711013963, 1.0]","[-1.0, -10.047885711013963, -1.0]",7.980884049273694,7.980884049273694,1.0
"[1.0, -10.04790681428286, 1.0]","[-1.0, -10.04790681428286, -1.0]",7.9808509269783325,7.9808509269783325,1.0
"[1.0, -4.587639750741138, 1.0]","[-1.0, -4.587639750741138, -1.0]",3.7518583870723847,3.7518583870723847,1.0
"[1.0, -0.9167216631805121, 1.0]","[-1.0, -0.9167216631805121, -1.0]",8.54386657915761,8.54386657915761,1.0
"[1.0, -5.386844383175546, 1.0]","[-1.0, -5.386844383175546, -1.0]",4.385395216159073,4.385395216159073,1.0
"[1.0, -3.6149877275238937, 1.0]","[-1.0, -3.6149877275238937, -1.0]",3.0252004272469906,3.0252004272469906,1.0
"[1.0, -0.5164098918922009, 1.0]","[-1.0, -0.5164098918922009, -1.0]",2.9978427564913392,2.9978427564913392,1.0
"[1.0, 0.5164099023088093, 1.0]","[-1.0, 0.5164099023088093, -1.0]",2.9978356848184085,2.9978356848184085,1.0
"[1.0, 3.6147045665982565, 1.0]","[-1.0, 3.6147045665982565, -1.0]",3.0256195051949724,3.0256195051949724,1.0
"[1.0, -0.25196903192718506, 1.0]","[-1.0, -0.25196903192718506, -1.0]",6.296933979982307,6.296933979982307,1.0
"[1.0, -3.965189466674568, 1.0]","[-1.0, -3.965189466674568, -1.0]",9.919393792258488,9.919393792258488,1.0
"[1.0, -7.813391894162575, 1.0]","[-1.0, -7.813391894162575, -1.0]",6.223758262108036,6.223758262108036,1.0
"[1.0, -5.388627292219512, 1.0]","[-1.0, -5.388627292219512, -1.0]",4.359468571748711,4.359468571748711,1.0
"[1.0, -0.9166934071944461, 1.0]","[-1.0, -0.9166934071944461, -1.0]",8.600696226432085,8.600696226432085,1.0
"[1.0, -0.25198338758132266, 1.0]","[-1.0, -0.25198338758132266, -1.0]",6.17089736633126,6.17089736633126,1.0
"[1.0, 2.2677618410078066, 1.0]","[-1.0, 2.2677618410078066, -1.0]",6.254894582015725,6.254894582015725,1.0
"[1.0, 0.5163851879137603, 1.0]","[-1.0, 0.5163851879137603, -1.0]",3.0858236855456385,3.0858236855456385,1.0
"[1.0, -0.5164018649206429, 1.0]","[-1.0, -0.5164018649206429, -1.0]",9.081527679905578,9.081527679905578,1.0
"[1.0, 1.6012650677495903, 1.0]","[-1.0, 1.6012650677495903, -1.0]",4.929736694225213,4.929736694225213,1.0
"[1.0, 2.787461384424717, 1.0]","[-1.0, 2.787461384424717, -1.0]",7.344630293365454,7.344630293365454,1.0
"[1.0, 3.6148406492829097, 1.0]","[-1.0, 3.6148406492829097, -1.0]",9.108840170083052,9.108840170083052,1.0
"[1.0, 7.80952305799788, 1.0]","[-1.0, 7.80952305799788, -1.0]",6.244933933291773,6.244933933291773,1.0
"[1.0, 6.0828790107347235, 1.0]","[-1.0, 6.0828790107347235, -1.0]",4.902992527241683,4.902992527241683,1.0
"[1.0, 4.586813499164828, 1.0]","[-1.0, 4.586813499164828, -1.0]",3.7530178076543694,3.7530178076543694,1.0
"[1.0, 3.614303712959193, 1.0]","[-1.0, 3.614303712959193, -1.0]",3.0269039294293694,3.0269039294293694,1.0
"[1.0, 8.305816143767867, 1.0]","[-1.0, 8.305816143767867, -1.0]",6.6288616933735085,6.6288616933735085,1.0
"[1.0, 3.614615637084375, 1.0]","[-1.0, 3.614615637084375, -1.0]",3.0585033357386076,3.0585033357386076,1.0
"[1.0, 6.084305231422599, 1.0]","[-1.0, 6.084305231422599, -1.0]",4.917760734855501,4.917760734855501,1.0
"[1.0, 10.438623072304777, 1.0]","[-1.0, 10.438623072304777, -1.0]",8.284936517890527,8.284936517890527,1.0
"[1.0, 7.282343946935532, 1.0]","[-1.0, 7.282343946935532, -1.0]",5.812778495251395,5.812778495251395,1.0
"[1.0, 8.774087562706931, 1.0]","[-1.0, 8.774087562706931, -1.0]",6.991651107840834,6.991651107840834,1.0
"[1.0, 2.267709273191591, 1.0]","[-1.0, 2.267709273191591, -1.0]",2.098939731886132,2.098939731886132,1.0
"[1.0, 1.6012651621881204, 1.0]","[-1.0, 1.6012651621881204, -1.0]",4.929784264420956,4.929784264420956,1.0
"[1.0, 0.51640989005731, 1.0]","[-1.0, 0.51640989005731, -1.0]",2.9978420955067056,2.9978420955067056,1.0
"[1.0, 4.58879442292413, 1.0]","[-1.0, 4.58879442292413, -1.0]",3.768711573187377,3.768711573187377,1.0
"[1.0, 3.6149684123828028, 1.0]","[-1.0, 3.6149684123828028, -1.0]",3.0251878130830954,3.0251878130830954,1.0
"[1.0, 0.25198337965954426, 1.0]","[-1.0, 0.25198337965954426, -1.0]",6.170910556844766,6.170910556844766,1.0
"[1.0, -0.516409883352169, 1.0]","[-1.0, -0.516409883352169, -1.0]",2.9978402739469656,2.9978402739469656,1.0
"[1.0, -2.2677107928373346, 1.0]","[-1.0, -2.2677107928373346, -1.0]",2.0989685071778363,2.0989685071778363,1.0
"[1.0, 1.601172776522127, 1.0]","[-1.0, 1.601172776522127, -1.0]",4.899885851819307,4.899885851819307,1.0
"[1.0, 8.30613155250212, 1.0]","[-1.0, 8.30613155250212, -1.0]",6.62913278962248,6.62913278962248,1.0
"[1.0, 7.8123598327172115, 1.0]","[-1.0, 7.8123598327172115, -1.0]",6.222318406119941,6.222318406119941,1.0
"[1.0, 3.614907865389733, 1.0]","[-1.0, 3.614907865389733, -1.0]",9.141211843341132,9.141211843341132,1.0
"[1.0, -0.5163852024097079, 1.0]","[-1.0, -0.5163852024097079, -1.0]",3.0858277352552146,3.0858277352552146,1.0
"[1.0, 3.227092700481778, 1.0]","[-1.0, 3.227092700481778, -1.0]",8.292269888439954,8.292269888439954,1.0
"[1.0, 6.709027866122864, 1.0]","[-1.0, 6.709027866122864, -1.0]",5.3967973238219695,5.3967973238219695,1.0
"[1.0, 3.6149598419819946, 1.0]","[-1.0, 3.6149598419819946, -1.0]",3.0251916269502774,3.0251916269502774,1.0
"[1.0, -0.5164099011870013, 1.0]","[-1.0, -0.5164099011870013, -1.0]",2.9978716235355685,2.9978716235355685,1.0
"[1.0, 0.8091703131809922, 1.0]","[-1.0, 0.8091703131809922, -1.0]",5.831085879088667,5.831085879088667,1.0
"[1.0, 3.2271825412207993, 1.0]","[-1.0, 3.2271825412207993, -1.0]",8.257067641577303,8.257067641577303,1.0
"[1.0, -0.8090328049164145, 1.0]","[-1.0, -0.8090328049164145, -1.0]",5.8598153954077645,5.8598153954077645,1.0
"[1.0, -1.601232685051852, 1.0]","[-1.0, -1.601232685051852, -1.0]",4.871330093951395,4.871330093951395,1.0
"[1.0, 0.516385185057492, 1.0]","[-1.0, 0.516385185057492, -1.0]",3.0858324728466906,3.0858324728466906,1.0
"[1.0, 3.2270923597643124, 1.0]","[-1.0, 3.2270923597643124, -1.0]",8.292283355228943,8.292283355228943,1.0
"[1.0, -0.25198338291932393, 1.0]","[-1.0, -0.25198338291932393, -1.0]",6.170900624122149,6.170900624122149,1.0
"[1.0, 0.5166871052148496, 1.0]","[-1.0, 0.5166871052148496, -1.0]",3.05231336775241,3.05231336775241,1.0
"[1.0, 0.9165842676374057, 1.0]","[-1.0, 0.9165842676374057, -1.0]",8.544886505609341,8.544886505609341,1.0
"[1.0, 1.436360793123279, 1.0]","[-1.0, 1.436360793123279, -1.0]",7.6814795436877334,7.6814795436877334,1.0
"[1.0, -0.5164099093098669, 1.0]","[-1.0, -0.5164099093098669, -1.0]",2.9978422715723902,2.9978422715723902,1.0
"[1.0, -0.9168127864906138, 1.0]","[-1.0, -0.9168127864906138, -1.0]",8.568173878640485,8.568173878640485,1.0
"[1.0, -3.6145929930370353, 1.0]","[-1.0, -3.6145929930370353, -1.0]",3.058482256097812,3.058482256097812,1.0
"[1.0, -0.8090328035877806, 1.0]","[-1.0, -0.8090328035877806, -1.0]",5.859816895814553,5.859816895814553,1.0
"[1.0, 5.387434170854534, 1.0]","[-1.0, 5.387434170854534, -1.0]",4.386468715956935,4.386468715956935,1.0
"[1.0, 3.965190445117622, 1.0]","[-1.0, 3.965190445117622, -1.0]",9.919422646027904,9.919422646027904,1.0
"[1.0, -0.1672426818747288, 1.0]","[-1.0, -0.1672426818747288, -1.0]",9.46937571951093,9.46937571951093,1.0
"[1.0, -1.4365527726585596, 1.0]","[-1.0, -1.4365527726585596, -1.0]",7.642368193280189,7.642368193280189,1.0
"[1.0, 0.5164098945654135, 1.0]","[-1.0, 0.5164098945654135, -1.0]",2.997842708147673,2.997842708147673,1.0
"[1.0, 2.26844513095143, 1.0]","[-1.0, 2.26844513095143, -1.0]",2.0635319654383526,2.0635319654383526,1.0
"[1.0, 3.227092228529778, 1.0]","[-1.0, 3.227092228529778, -1.0]",8.29229883439597,8.29229883439597,1.0
"[1.0, 1.601222066947277, 1.0]","[-1.0, 1.601222066947277, -1.0]",4.891489411253682,4.891489411253682,1.0
"[1.0, 1.8934467831352964, 1.0]","[-1.0, 1.8934467831352964, -1.0]",9.148481400357992,9.148481400357992,1.0
"[1.0, -0.8088603589581692, 1.0]","[-1.0, -0.8088603589581692, -1.0]",5.839257411828104,5.839257411828104,1.0
"[1.0, 0.9166934062057422, 1.0]","[-1.0, 0.9166934062057422, -1.0]",8.600706131205603,8.600706131205603,1.0
"[1.0, 3.2270920275116413, 1.0]","[-1.0, 3.2270920275116413, -1.0]",8.292301880922691,8.292301880922691,1.0
"[1.0, 0.516385186886971, 1.0]","[-1.0, 0.516385186886971, -1.0]",3.0858293102292267,3.0858293102292267,1.0
"[1.0, -3.614958049761345, 1.0]","[-1.0, -3.614958049761345, -1.0]",3.025207488134612,3.025207488134612,1.0
"[1.0, -6.708502027564112, 1.0]","[-1.0, -6.708502027564112, -1.0]",5.39638791638137,5.39638791638137,1.0
"[1.0, -6.08559099779466, 1.0]","[-1.0, -6.08559099779466, -1.0]",4.891886102551302,4.891886102551302,1.0
"[1.0, -4.587630885642444, 1.0]","[-1.0, -4.587630885642444, -1.0]",3.7518097372706523,3.7518097372706523,1.0
"[1.0, 0.2519690338772678, 1.0]","[-1.0, 0.2519690338772678, -1.0]",6.296920019159761,6.296920019159761,1.0
"[1.0, 3.6139723968266386, 1.0]","[-1.0, 3.6139723968266386, -1.0]",3.0569846578983877,3.0569846578983877,1.0
"[1.0, 3.22709036665196, 1.0]","[-1.0, 3.22709036665196, -1.0]",8.292274558804268,8.292274558804268,1.0
"[1.0, -0.9167035431636216, 1.0]","[-1.0, -0.9167035431636216, -1.0]",8.534667972318463,8.534667972318463,1.0
"[1.0, 0.5164098877535206, 1.0]","[-1.0, 0.5164098877535206, -1.0]",2.997838975403297,2.997838975403297,1.0
"[1.0, -0.5163936359209644, 1.0]","[-1.0, -0.5163936359209644, -1.0]",9.169496046083372,9.169496046083372,1.0
"[1.0, 3.22676969494795, 1.0]","[-1.0, 3.22676969494795, -1.0]",8.266922576534752,8.266922576534752,1.0
"[1.0, 3.61454314925035, 1.0]","[-1.0, 3.61454314925035, -1.0]",3.0584619765688568,3.0584619765688568,1.0
"[1.0, 2.2677074179466272, 1.0]","[-1.0, 2.2677074179466272, -1.0]",2.098962606064765,2.098962606064765,1.0
"[1.0, -2.2677081791985203, 1.0]","[-1.0, -2.2677081791985203, -1.0]",2.0989625788348754,2.0989625788348754,1.0
"[1.0, 0.5163851803848638, 1.0]","[-1.0, 0.5163851803848638, -1.0]",3.0858372834842016,3.0858372834842016,1.0
"[1.0, 2.787457905273728, 1.0]","[-1.0, 2.787457905273728, -1.0]",7.344651037430468,7.344651037430468,1.0
"[1.0, 2.7875271015506775, 1.0]","[-1.0, 2.7875271015506775, -1.0]",7.306766069688372,7.306766069688372,1.0
"[1.0, 0.5164099024306392, 1.0]","[-1.0, 0.5164099024306392, -1.0]",2.997830665103473,2.997830665103473,1.0
"[1.0, 0.5164098866468115, 1.0]","[-1.0, 0.5164098866468115, -1.0]",2.9978410022843454,2.9978410022843454,1.0
"[1.0, 1.6012651520883232, 1.0]","[-1.0, 1.6012651520883232, -1.0]",4.929775363972063,4.929775363972063,1.0
"[1.0, -1.4363608109564383, 1.0]","[-1.0, -1.4363608109564383, -1.0]",7.681483445053499,7.681483445053499,1.0
"[1.0, -1.436184396998306, 1.0]","[-1.0, -1.436184396998306, -1.0]",7.655417836995243,7.655417836995243,1.0
"[1.0, 0.809046760834518, 1.0]","[-1.0, 0.809046760834518, -1.0]",5.789522306605281,5.789522306605281,1.0
"[1.0, -0.9167035439955558, 1.0]","[-1.0, -0.9167035439955558, -1.0]",8.534655267964029,8.534655267964029,1.0
"[1.0, 3.614589351068846, 1.0]","[-1.0, 3.614589351068846, -1.0]",3.0584795825926125,3.0584795825926125,1.0
"[1.0, 4.586955571877537, 1.0]","[-1.0, 4.586955571877537, -1.0]",3.7814382889633587,3.7814382889633587,1.0
"[1.0, 4.587680995528056, 1.0]","[-1.0, 4.587680995528056, -1.0]",3.751845412876696,3.751845412876696,1.0
"[1.0, 4.5869869525708875, 1.0]","[-1.0, 4.5869869525708875, -1.0]",3.781461777683871,3.781461777683871,1.0
"[1.0, 3.6148404085637145, 1.0]","[-1.0, 3.6148404085637145, -1.0]",9.108835694842343,9.108835694842343,1.0
"[1.0, -0.516409887502098, 1.0]","[-1.0, -0.516409887502098, -1.0]",2.9978417355954026,2.9978417355954026,1.0
"[1.0, -0.8088577113618451, 1.0]","[-1.0, -0.8088577113618451, -1.0]",5.846805737900918,5.846805737900918,1.0
"[1.0, -2.2677618074776187, 1.0]","[-1.0, -2.2677618074776187, -1.0]",6.254905319509139,6.254905319509139,1.0
"[1.0, 0.916703543255601, 1.0]","[-1.0, 0.916703543255601, -1.0]",8.53465453012127,8.53465453012127,1.0
"[1.0, -0.2519833851279188, 1.0]","[-1.0, -0.2519833851279188, -1.0]",6.170892824119594,6.170892824119594,1.0
"[1.0, 0.8090467716009019, 1.0]","[-1.0, 0.8090467716009019, -1.0]",5.789536954795731,5.789536954795731,1.0
"[1.0, -3.6150524382310856, 1.0]","[-1.0, -3.6150524382310856, -1.0]",3.025232043471064,3.025232043471064,1.0
"[1.0, -2.2678117974763854, 1.0]","[-1.0, -2.2678117974763854, -1.0]",6.212905638287354,6.212905638287354,1.0
"[1.0, -0.5164098966459918, 1.0]","[-1.0, -0.5164098966459918, -1.0]",2.997834610847038,2.997834610847038,1.0
"[1.0, -1.6012977716647945, 1.0]","[-1.0, -1.6012977716647945, -1.0]",4.8798400085705405,4.8798400085705405,1.0
"[1.0, 2.2687683357800923, 1.0]","[-1.0, 2.2687683357800923, -1.0]",2.0821168931732603,2.0821168931732603,1.0
"[1.0, 2.267811700868982, 1.0]","[-1.0, 2.267811700868982, -1.0]",6.212910111292077,6.212910111292077,1.0
"[1.0, 2.2679221976302295, 1.0]","[-1.0, 2.2679221976302295, -1.0]",10.415776710853772,10.415776710853772,1.0
"[1.0, 4.58762261972661, 1.0]","[-1.0, 4.58762261972661, -1.0]",3.751820412851586,3.751820412851586,1.0
"[1.0, 4.5876227206840845, 1.0]","[-1.0, 4.5876227206840845, -1.0]",3.751826320127225,3.751826320127225,1.0
"[1.0, 8.30597779480751, 1.0]","[-1.0, 8.30597779480751, -1.0]",6.629032792538108,6.629032792538108,1.0
"[1.0, 11.535764793234211, 1.0]","[-1.0, 11.535764793234211, -1.0]",9.115889096798858,9.115889096798858,1.0
"[1.0, 9.218369668188027, 1.0]","[-1.0, 9.218369668188027, -1.0]",7.3364059289480466,7.3364059289480466,1.0
"[1.0, 6.709046031150354, 1.0]","[-1.0, 6.709046031150354, -1.0]",5.396824369642868,5.396824369642868,1.0
"[1.0, 10.442882844892878, 1.0]","[-1.0, 10.442882844892878, -1.0]",8.264455025847417,8.264455025847417,1.0
"[1.0, 9.218529376375859, 1.0]","[-1.0, 9.218529376375859, -1.0]",7.3364834913412365,7.3364834913412365,1.0
"[1.0, 10.052278287992326, 1.0]","[-1.0, 10.052278287992326, -1.0]",7.9604908343826,7.9604908343826,1.0
"[1.0, 11.183039190984562, 1.0]","[-1.0, 11.183039190984562, -1.0]",8.840954046312122,8.840954046312122,1.0
"[1.0, 11.182561097330128, 1.0]","[-1.0, 11.182561097330128, -1.0]",8.841415816881039,8.841415816881039,1.0
"[1.0, 4.588871242844468, 1.0]","[-1.0, 4.588871242844468, -1.0]",3.7653290002877466,3.7653290002877466,1.0
"[1.0, 3.9651907189525137, 1.0]","[-1.0, 3.9651907189525137, -1.0]",9.919403629307016,9.919403629307016,1.0
"[1.0, 0.8090328093635757, 1.0]","[-1.0, 0.8090328093635757, -1.0]",5.859807102620176,5.859807102620176,1.0
"[1.0, -0.5162173308475919, 1.0]","[-1.0, -0.5162173308475919, -1.0]",3.011215776998407,3.011215776998407,1.0
"[1.0, -4.586986707376478, 1.0]","[-1.0, -4.586986707376478, -1.0]",3.781447171688162,3.781447171688162,1.0
"[1.0, -3.227182126574569, 1.0]","[-1.0, -3.227182126574569, -1.0]",8.257064484643365,8.257064484643365,1.0
"[1.0, -1.8934467875122143, 1.0]","[-1.0, -1.8934467875122143, -1.0]",9.148477079306844,9.148477079306844,1.0
"[1.0, 1.6014916479008197, 1.0]","[-1.0, 1.6014916479008197, -1.0]",4.923775902653696,4.923775902653696,1.0
"[1.0, 9.217987302633034, 1.0]","[-1.0, 9.217987302633034, -1.0]",7.3360467354211005,7.3360467354211005,1.0
"[1.0, 7.812826517385225, 1.0]","[-1.0, 7.812826517385225, -1.0]",6.222666876413292,6.222666876413292,1.0
"[1.0, 3.6136667325894023, 1.0]","[-1.0, 3.6136667325894023, -1.0]",3.03264539410639,3.03264539410639,1.0
"[1.0, 2.267864717096639, 1.0]","[-1.0, 2.267864717096639, -1.0]",2.056996540714406,2.056996540714406,1.0
"[1.0, 0.1672426809633547, 1.0]","[-1.0, 0.1672426809633547, -1.0]",9.469371788983906,9.469371788983906,1.0
"[1.0, 2.26845098606279, 1.0]","[-1.0, 2.26845098606279, -1.0]",2.0597132893600367,2.0597132893600367,1.0
"[1.0, -1.6012651923329568, 1.0]","[-1.0, -1.6012651923329568, -1.0]",4.929782493032323,4.929782493032323,1.0
"[1.0, -0.5164098934177053, 1.0]","[-1.0, -0.5164098934177053, -1.0]",2.9978400965621996,2.9978400965621996,1.0
"[1.0, 4.587639791857832, 1.0]","[-1.0, 4.587639791857832, -1.0]",3.7518475946358913,3.7518475946358913,1.0
"[1.0, 3.6147287840462394, 1.0]","[-1.0, 3.6147287840462394, -1.0]",9.142158232425952,9.142158232425952,1.0
"[1.0, 5.387717973362649, 1.0]","[-1.0, 5.387717973362649, -1.0]",4.386639953156229,4.386639953156229,1.0
"[1.0, 3.61561170924713, 1.0]","[-1.0, 3.61561170924713, -1.0]",3.0264979020243388,3.0264979020243388,1.0
"[1.0, 0.5164018652769328, 1.0]","[-1.0, 0.5164018652769328, -1.0]",9.081519592180562,9.081519592180562,1.0
"[1.0, -3.2270917575936844, 1.0]","[-1.0, -3.2270917575936844, -1.0]",8.292287277678797,8.292287277678797,1.0
"[1.0, 1.601265133214061, 1.0]","[-1.0, 1.601265133214061, -1.0]",4.929792032686029,4.929792032686029,1.0
"[1.0, -0.2519833822862983, 1.0]","[-1.0, -0.2519833822862983, -1.0]",6.170907682894735,6.170907682894735,1.0
"[1.0, 0.25198338444754176, 1.0]","[-1.0, 0.25198338444754176, -1.0]",6.170907656381925,6.170907656381925,1.0
"[1.0, -3.614728554533856, 1.0]","[-1.0, -3.614728554533856, -1.0]",9.142150725726253,9.142150725726253,1.0
"[1.0, 0.2519690371708245, 1.0]","[-1.0, 0.2519690371708245, -1.0]",6.296906349438202,6.296906349438202,1.0
"[1.0, -1.4363785306035968, 1.0]","[-1.0, -1.4363785306035968, -1.0]",7.628742008062494,7.628742008062494,1.0
"[1.0, -5.388608100738733, 1.0]","[-1.0, -5.388608100738733, -1.0]",4.359195974547582,4.359195974547582,1.0
"[1.0, -10.048235131717627, 1.0]","[-1.0, -10.048235131717627, -1.0]",7.981224153766822,7.981224153766822,1.0
"[1.0, -9.221845509060092, 1.0]","[-1.0, -9.221845509060092, -1.0]",7.3149511358016,7.3149511358016,1.0
"[1.0, -5.388314494982216, 1.0]","[-1.0, -5.388314494982216, -1.0]",4.359290606347066,4.359290606347066,1.0
"[1.0, -6.08545372321248, 1.0]","[-1.0, -6.08545372321248, -1.0]",4.891881922745908,4.891881922745908,1.0
"[1.0, -8.777193129865124, 1.0]","[-1.0, -8.777193129865124, -1.0]",6.969838218001194,6.969838218001194,1.0
"[1.0, -7.2823205649734115, 1.0]","[-1.0, -7.2823205649734115, -1.0]",5.812765289629845,5.812765289629845,1.0
"[1.0, -6.70903124188759, 1.0]","[-1.0, -6.70903124188759, -1.0]",5.396775529999886,5.396775529999886,1.0
"[1.0, -2.267861857284182, 1.0]","[-1.0, -2.267861857284182, -1.0]",2.056970326443605,2.056970326443605,1.0
