Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[3.191159963540397, 2.099629106850256, 3.191159963540397]","[-3.191159963540397, 2.099629106850256, -3.191159963540397]",3.740658573759256,3.740658573759256,1.0
"[11.533721792237678, 3.445494022937924, 11.533721792237678]","[-11.533721792237678, 3.445494022937924, -11.533721792237678]",5.926657868784603,5.926657868784603,1.0
