Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, -5.336338485011285, 1.0]","[-1.0, -5.336338485011285, -1.0]",4.464256422774799,4.464256422774799,1.0
"[1.0, -3.582370210564486, 1.0]","[-1.0, -3.582370210564486, -1.0]",3.1411698617948653,3.1411698617948653,1.0
"[1.0, -5.4410659093512805, 1.0]","[-1.0, -5.4410659093512805, -1.0]",4.282239129992422,4.282239129992422,1.0
"[1.0, -4.545170248001857, 1.0]","[-1.0, -4.545170248001857, -1.0]",3.859987474942241,3.859987474942241,1.0
"[1.0, -5.44223086961635, 1.0]","[-1.0, -5.44223086961635, -1.0]",4.283176849371187,4.283176849371187,1.0
"[1.0, -6.145375487808788, 1.0]","[-1.0, -6.145375487808788, -1.0]",4.81297953814312,4.81297953814312,1.0
"[1.0, -6.145377130151265, 1.0]","[-1.0, -6.145377130151265, -1.0]",4.8130152306141065,4.8130152306141065,1.0
"[1.0, -6.777060179807854, 1.0]","[-1.0, -6.777060179807854, -1.0]",5.291862794016423,5.291862794016423,1.0
"[1.0, -3.6520344296751026, 1.0]","[-1.0, -3.6520344296751026, -1.0]",2.9493615217180507,2.9493615217180507,1.0
"[1.0, -5.448545988644206, 1.0]","[-1.0, -5.448545988644206, -1.0]",4.32782077257564,4.32782077257564,1.0
"[1.0, -4.543448549329418, 1.0]","[-1.0, -4.543448549329418, -1.0]",3.8579462315748874,3.8579462315748874,1.0
"[1.0, -6.14441098885195, 1.0]","[-1.0, -6.14441098885195, -1.0]",4.8135819406159195,4.8135819406159195,1.0
"[1.0, -6.776525852217893, 1.0]","[-1.0, -6.776525852217893, -1.0]",5.291507479472578,5.291507479472578,1.0
"[1.0, -7.889221491075022, 1.0]","[-1.0, -7.889221491075022, -1.0]",6.1383565928892025,6.1383565928892025,1.0
"[1.0, -6.023905531154016, 1.0]","[-1.0, -6.023905531154016, -1.0]",4.99212343073905,4.99212343073905,1.0
"[1.0, -6.776829116056969, 1.0]","[-1.0, -6.776829116056969, -1.0]",5.292064002552395,5.292064002552395,1.0
"[1.0, -7.354611472753261, 1.0]","[-1.0, -7.354611472753261, -1.0]",5.731230097806672,5.731230097806672,1.0
"[1.0, -6.776618044847118, 1.0]","[-1.0, -6.776618044847118, -1.0]",5.291863998307983,5.291863998307983,1.0
"[1.0, -4.549687690221001, 1.0]","[-1.0, -4.549687690221001, -1.0]",3.86067881489265,3.86067881489265,1.0
"[1.0, -5.439574846776406, 1.0]","[-1.0, -5.439574846776406, -1.0]",4.281758894621269,4.281758894621269,1.0
"[1.0, -6.144139241662825, 1.0]","[-1.0, -6.144139241662825, -1.0]",4.8131209261411945,4.8131209261411945,1.0
"[1.0, -5.439126768300213, 1.0]","[-1.0, -5.439126768300213, -1.0]",4.2825205154071675,4.2825205154071675,1.0
"[1.0, -6.1438795625988645, 1.0]","[-1.0, -6.1438795625988645, -1.0]",4.813056558216037,4.813056558216037,1.0
"[1.0, -6.776082712105846, 1.0]","[-1.0, -6.776082712105846, -1.0]",5.291560074164468,5.291560074164468,1.0
"[1.0, -5.338044441447688, 1.0]","[-1.0, -5.338044441447688, -1.0]",4.464348914174964,4.464348914174964,1.0
"[1.0, -3.6440841743168497, 1.0]","[-1.0, -3.6440841743168497, -1.0]",2.9440579768616946,2.9440579768616946,1.0
"[1.0, -2.3029846241025345, 1.0]","[-1.0, -2.3029846241025345, -1.0]",2.0736788994522706,2.0736788994522706,1.0
"[1.0, -3.6470221990109644, 1.0]","[-1.0, -3.6470221990109644, -1.0]",2.9451242497167676,2.9451242497167676,1.0
"[1.0, -3.581772692972913, 1.0]","[-1.0, -3.581772692972913, -1.0]",3.1362256876991452,3.1362256876991452,1.0
"[1.0, -4.5453496266885205, 1.0]","[-1.0, -4.5453496266885205, -1.0]",3.860362487794497,3.860362487794497,1.0
"[1.0, -5.440646831995871, 1.0]","[-1.0, -5.440646831995871, -1.0]",4.282029778739683,4.282029778739683,1.0
"[1.0, -6.144990894578981, 1.0]","[-1.0, -6.144990894578981, -1.0]",4.813913540794991,4.813913540794991,1.0
"[1.0, -6.14459445217211, 1.0]","[-1.0, -6.14459445217211, -1.0]",4.814003631444957,4.814003631444957,1.0
"[1.0, -6.7766464571855085, 1.0]","[-1.0, -6.7766464571855085, -1.0]",5.2923156257235595,5.2923156257235595,1.0
"[1.0, -5.4285611607711886, 1.0]","[-1.0, -5.4285611607711886, -1.0]",4.3714731161854745,4.3714731161854745,1.0
"[1.0, -5.441265025887283, 1.0]","[-1.0, -5.441265025887283, -1.0]",4.282611010410603,4.282611010410603,1.0
"[1.0, -6.144392758239276, 1.0]","[-1.0, -6.144392758239276, -1.0]",4.813972605338245,4.813972605338245,1.0
"[1.0, -5.44061607445729, 1.0]","[-1.0, -5.44061607445729, -1.0]",4.281941800970532,4.281941800970532,1.0
"[1.0, -6.145483348588126, 1.0]","[-1.0, -6.145483348588126, -1.0]",4.8135776614084875,4.8135776614084875,1.0
"[1.0, -4.6315394512989165, 1.0]","[-1.0, -4.6315394512989165, -1.0]",3.674347600982639,3.674347600982639,1.0
"[1.0, -3.5850715706700744, 1.0]","[-1.0, -3.5850715706700744, -1.0]",3.140060886580414,3.140060886580414,1.0
"[1.0, -3.592863636691997, 1.0]","[-1.0, -3.592863636691997, -1.0]",3.1416480892312113,3.1416480892312113,1.0
"[1.0, -1.6038591747803568, 1.0]","[-1.0, -1.6038591747803568, -1.0]",4.775830218068173,4.775830218068173,1.0
"[1.0, 2.2545184642753253, 1.0]","[-1.0, 2.2545184642753253, -1.0]",2.1981596574974747,2.1981596574974747,1.0
"[1.0, 3.58394424326853, 1.0]","[-1.0, 3.58394424326853, -1.0]",3.1414561340666003,3.1414561340666003,1.0
"[1.0, 0.5126403077025837, 1.0]","[-1.0, 0.5126403077025837, -1.0]",3.2807199230736095,3.2807199230736095,1.0
"[1.0, 2.2504602385738046, 1.0]","[-1.0, 2.2504602385738046, -1.0]",2.198210552673986,2.198210552673986,1.0
"[1.0, -0.5195049748975783, 1.0]","[-1.0, -0.5195049748975783, -1.0]",3.081631961307253,3.081631961307253,1.0
"[1.0, -0.5182872425516689, 1.0]","[-1.0, -0.5182872425516689, -1.0]",3.2000322943857356,3.2000322943857356,1.0
"[1.0, 0.5184259705509715, 1.0]","[-1.0, 0.5184259705509715, -1.0]",2.7921633004496678,2.7921633004496678,1.0
"[1.0, 0.5138925411516808, 1.0]","[-1.0, 0.5138925411516808, -1.0]",3.2925088074465263,3.2925088074465263,1.0
"[1.0, 3.5766496989565715, 1.0]","[-1.0, 3.5766496989565715, -1.0]",3.13454669142922,3.13454669142922,1.0
"[1.0, 4.6367973095069415, 1.0]","[-1.0, 4.6367973095069415, -1.0]",3.681685637694851,3.681685637694851,1.0
"[1.0, 5.333310875076742, 1.0]","[-1.0, 5.333310875076742, -1.0]",4.459151026178877,4.459151026178877,1.0
"[1.0, 5.44482913409032, 1.0]","[-1.0, 5.44482913409032, -1.0]",4.2875490263683895,4.2875490263683895,1.0
"[1.0, 6.148443888769, 1.0]","[-1.0, 6.148443888769, -1.0]",4.818326366558839,4.818326366558839,1.0
"[1.0, 5.444769980436294, 1.0]","[-1.0, 5.444769980436294, -1.0]",4.287723925210564,4.287723925210564,1.0
"[1.0, 5.3331288637731324, 1.0]","[-1.0, 5.3331288637731324, -1.0]",4.457970604886616,4.457970604886616,1.0
"[1.0, 3.5920666609818457, 1.0]","[-1.0, 3.5920666609818457, -1.0]",3.1413282663776636,3.1413282663776636,1.0
"[1.0, 3.5788416763657636, 1.0]","[-1.0, 3.5788416763657636, -1.0]",3.1376953774319905,3.1376953774319905,1.0
"[1.0, 2.241671405723019, 1.0]","[-1.0, 2.241671405723019, -1.0]",2.005186918659323,2.005186918659323,1.0
"[1.0, 0.5187153737782799, 1.0]","[-1.0, 0.5187153737782799, -1.0]",2.7929186387053795,2.7929186387053795,1.0
"[1.0, -0.8104718090762859, 1.0]","[-1.0, -0.8104718090762859, -1.0]",5.626394433074733,5.626394433074733,1.0
"[1.0, 1.5948774117724847, 1.0]","[-1.0, 1.5948774117724847, -1.0]",4.796628075816636,4.796628075816636,1.0
"[1.0, 4.540845125306901, 1.0]","[-1.0, 4.540845125306901, -1.0]",3.855362446454825,3.855362446454825,1.0
"[1.0, 4.635393662662234, 1.0]","[-1.0, 4.635393662662234, -1.0]",3.678876985805618,3.678876985805618,1.0
