Time,Fidelity
2.8749999999997944,0.8589086831714448
2.8759999999997943,0.8584061711159028
2.876999999999794,0.8579024447338296
2.877999999999794,0.8573975073171872
2.878999999999794,0.8568913621624261
2.879999999999794,0.8563840125704545
2.8809999999997937,0.8558754618466076
2.8819999999997936,0.8553657133006196
2.8829999999997935,0.8548547702465924
2.8839999999997934,0.8543426360029651
2.8849999999997933,0.8538293138924871
2.885999999999793,0.8533148072421821
2.886999999999793,0.8527991193833239
2.887999999999793,0.8522822536514042
2.888999999999793,0.8517642133861012
2.8899999999997927,0.8512450019312503
2.8909999999997926,0.8507246226348157
2.8919999999997925,0.8502030788488573
2.8929999999997924,0.8496803739295031
2.8939999999997923,0.8491565112369165
2.894999999999792,0.8486314941352694
2.895999999999792,0.8481053259927082
2.896999999999792,0.8475780101813265
2.897999999999792,0.8470495500771344
2.8989999999997917,0.846519949060027
2.8999999999997916,0.8459892105137556
2.9009999999997915,0.8454573378258947
2.9019999999997914,0.8449243343878167
2.9029999999997913,0.844390203594657
2.903999999999791,0.8438549488452853
2.904999999999791,0.843318573542275
2.905999999999791,0.8427810810918757
2.906999999999791,0.8422424749039775
2.9079999999997908,0.8417027583920854
2.9089999999997906,0.841161934973287
2.9099999999997905,0.840620008068221
2.9109999999997904,0.8400769811010507
2.9119999999997903,0.8395328574994274
2.91299999999979,0.8389876406944684
2.91399999999979,0.8384413341207195
2.91499999999979,0.8378939412161258
2.91599999999979,0.8373454654220045
2.9169999999997898,0.8367959101830131
2.9179999999997897,0.8362452789471179
2.9189999999997895,0.8356935751655631
2.9199999999997894,0.835140802292843
2.9209999999997893,0.8345869637866696
2.921999999999789,0.8340320631079426
2.922999999999789,0.8334761037207205
2.923999999999789,0.8329190890921869
2.924999999999789,0.8323610226926226
2.9259999999997888,0.8318019079953743
2.9269999999997887,0.831241748476826
2.9279999999997885,0.8306805476163656
2.9289999999997884,0.8301183088963555
2.9299999999997883,0.8295550358021035
2.930999999999788,0.8289907318218313
2.931999999999788,0.8284254004466434
2.932999999999788,0.8278590451704992
2.933999999999788,0.8272916694901794
2.934999999999788,0.8267232769052572
2.9359999999997877,0.8261538709180669
2.9369999999997876,0.8255834550336769
2.9379999999997874,0.8250120327598541
2.9389999999997873,0.8244396076070364
2.9399999999997872,0.8238661830883026
2.940999999999787,0.8232917627193421
2.941999999999787,0.822716350018421
2.942999999999787,0.822139948506357
2.943999999999787,0.821562561706485
2.9449999999997867,0.8209841931446281
2.9459999999997866,0.8204048463490682
2.9469999999997865,0.8198245248505126
2.9479999999997863,0.8192432321820668
2.9489999999997862,0.818660971879204
2.949999999999786,0.8180777474797313
2.950999999999786,0.8174935625237627
2.951999999999786,0.8169084205536882
2.952999999999786,0.8163223251141432
2.9539999999997857,0.8157352797519757
2.9549999999997856,0.8151472880162208
2.9559999999997855,0.8145583534580653
2.9569999999997854,0.813968479630822
2.9579999999997852,0.8133776700898955
2.958999999999785,0.8127859283927548
2.959999999999785,0.8121932580989003
2.960999999999785,0.8115996627698362
2.961999999999785,0.8110051459690385
2.9629999999997847,0.8104097112619252
2.9639999999997846,0.8098133622158269
2.9649999999997845,0.8092161023999537
2.9659999999997844,0.8086179353853694
2.9669999999997843,0.8080188647449558
2.967999999999784,0.8074188940533895
2.968999999999784,0.8068180268871052
2.969999999999784,0.8062162668242674
2.970999999999784,0.8056136174447426
2.9719999999997837,0.8050100823300663
2.9729999999997836,0.8044056650634156
2.9739999999997835,0.8038003692295758
2.9749999999997834,0.8031941984149111
2.9759999999997833,0.802587156207338
2.976999999999783,0.8019792461962907
2.977999999999783,0.8013704719726923
2.978999999999783,0.8007608371289269
2.979999999999783,0.8001503452588077
2.9809999999997827,0.7995389999575462
2.9819999999997826,0.7989268048217232
2.9829999999997825,0.7983137634492601
2.9839999999997824,0.7976998794393846
2.9849999999997823,0.797085156392609
2.985999999999782,0.7964695979106907
2.986999999999782,0.7958532075966067
2.987999999999782,0.7952359890545265
2.988999999999782,0.7946179458897764
2.9899999999997817,0.793999081708814
2.9909999999997816,0.7933794001191962
2.9919999999997815,0.7927589047295505
2.9929999999997814,0.7921375991495443
2.9939999999997813,0.7915154869898565
