Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[1.0, -2.2677868380760757, 1.0]","[-1.0, -2.2677868380760757, -1.0]",2.0778313818291374,2.0778313818291374,1.0
"[1.0, -7.281358514018219, 1.0]","[-1.0, -7.281358514018219, -1.0]",5.824775131197114,5.824775131197114,1.0
