Initial_Weights,Final_Weights,Runtime_Before,Runtime_After,Fidelity
"[4.906522390625936, -9.81304445610676, 4.906522390625936]","[4.906522390625936, 9.81304445610676, 4.906522390625936]",1.131881875370625,1.131881875370625,1.0
"[3.8551891445239144, -7.710378477397192, 3.8551891445239144]","[3.8551891445239144, 7.710378477397192, 3.8551891445239144]",1.440552822807472,1.440552822807472,1.0
"[4.142671191210436, -8.285342003331921, 4.142671191210436]","[4.142671191210436, 8.285342003331921, 4.142671191210436]",3.4855215906879904,3.4855215906879904,1.0
"[3.309773420727087, -6.619547000835518, 3.309773420727087]","[3.309773420727087, 6.619547000835518, 3.309773420727087]",0.33558814454554403,0.33558814454554403,1.0
"[4.166211030749604, -8.332422331655545, 4.166211030749604]","[4.166211030749604, 8.332422331655545, 4.166211030749604]",1.8662148791286572,1.8662148791286572,1.0
"[5.041275255500578, -10.082550204687578, 5.041275255500578]","[5.041275255500578, 10.082550204687578, 5.041275255500578]",0.22032535325288874,0.22032535325288874,1.0
"[5.660231686436661, -11.320462830156062, 5.660231686436661]","[5.660231686436661, 11.320462830156062, 5.660231686436661]",1.3736266922929292,1.3736266922929292,1.0
"[6.54483769275977, -13.089675072828562, 6.54483769275977]","[6.54483769275977, 13.089675072828562, 6.54483769275977]",0.5091283243555235,0.5091283243555235,1.0
"[8.093429686762244, -16.186859796557915, 8.093429686762244]","[8.093429686762244, 16.186859796557915, 8.093429686762244]",0.41171200453848533,0.41171200453848533,1.0
"[8.028603014792992, -16.05720542003105, 8.028603014792992]","[8.028603014792992, 16.05720542003105, 8.028603014792992]",0.415036371958902,0.415036371958902,1.0
"[6.2465321993003595, -12.493064321580711, 6.2465321993003595]","[6.2465321993003595, 12.493064321580711, 6.2465321993003595]",0.177813979396049,0.177813979396049,1.0
"[6.211601728630048, -12.423203782820796, 6.211601728630048]","[6.211601728630048, 12.423203782820796, 6.211601728630048]",0.1788138983233016,0.1788138983233016,1.0
"[6.326575664396817, -12.653150935118582, 6.326575664396817]","[6.326575664396817, 12.653150935118582, 6.326575664396817]",1.5800785918538547,1.5800785918538547,1.0
"[5.973286266303773, -11.946572075983712, 5.973286266303773]","[5.973286266303773, 11.946572075983712, 5.973286266303773]",2.0454282232742003,2.0454282232742003,1.0
"[5.681959918374918, -11.363920324409259, 5.681959918374918]","[5.681959918374918, 11.363920324409259, 5.681959918374918]",1.36837378056628,1.36837378056628,1.0
"[7.067451829056849, -14.134903292895014, 7.067451829056849]","[7.067451829056849, 14.134903292895014, 7.067451829056849]",0.15716000275987418,0.15716000275987418,1.0
"[6.462475343498874, -12.924951097518298, 6.462475343498874]","[6.462475343498874, 12.924951097518298, 6.462475343498874]",0.5156170002065706,0.5156170002065706,1.0
"[8.193134434534628, -16.386268135763164, 8.193134434534628]","[8.193134434534628, 16.386268135763164, 8.193134434534628]",0.948970797241221,0.948970797241221,1.0
"[7.7679959873145625, -15.535992354134669, 7.7679959873145625]","[7.7679959873145625, 15.535992354134669, 7.7679959873145625]",0.714933892035028,0.714933892035028,1.0
"[6.247298735792924, -12.49459775951075, 6.247298735792924]","[6.247298735792924, 12.49459775951075, 6.247298735792924]",0.5333764729285649,0.5333764729285649,1.0
"[6.027118142221068, -12.054235955261253, 6.027118142221068]","[6.027118142221068, 12.054235955261253, 6.027118142221068]",0.5528616116681707,0.5528616116681707,1.0
